,Date,Open,Low,Close,High
0,2020-01-02 15:30:00,323.2200012207031,318.7699890136719,323.32000732421875,323.8500061035156
1,2020-01-03 15:30:00,318.4800109863281,318.260009765625,322.29998779296875,322.9599914550781
2,2020-01-06 15:30:00,321.4700012207031,319.8299865722656,323.1700134277344,323.760009765625
3,2020-01-07 15:30:00,322.9599914550781,320.30999755859375,324.04998779296875,324.67999267578125
4,2020-01-08 15:30:00,324.989990234375,324.3399963378906,327.6499938964844,328.239990234375
5,2020-01-09 15:30:00,328.8599853515625,327.739990234375,333.25,333.5199890136719
6,2020-01-10 15:30:00,333.8999938964844,330.3699951171875,333.6499938964844,334.3299865722656
7,2020-01-13 15:30:00,333.6400146484375,332.9200134277344,333.54998779296875,334.989990234375
8,2020-01-14 15:30:00,332.6700134277344,331.19000244140625,336.07000732421875,336.3900146484375
9,2020-01-15 15:30:00,336.4599914550781,336.4599914550781,343.8500061035156,344.2900085449219
10,2020-01-16 15:30:00,345.8800048828125,343.7699890136719,349.05999755859375,349.7900085449219
11,2020-01-17 15:30:00,350.0,348.260009765625,355.30999755859375,355.4100036621094
12,2020-01-21 15:30:00,354.4100036621094,352.6700134277344,358.55999755859375,359.7699890136719
13,2020-01-22 15:30:00,361.8800048828125,359.0400085449219,359.9800109863281,365.67999267578125
14,2020-01-23 15:30:00,358.6600036621094,353.1499938964844,357.0,358.82000732421875
15,2020-01-24 15:30:00,356.70001220703125,351.0299987792969,352.3599853515625,356.9200134277344
16,2020-01-27 15:30:00,347.45001220703125,347.19000244140625,354.2099914550781,357.0
17,2020-01-28 15:30:00,354.92999267578125,352.9200134277344,355.0400085449219,357.8599853515625
18,2020-01-29 15:30:00,355.0,354.1199951171875,354.32000732421875,358.30999755859375
19,2020-01-30 15:30:00,351.6400146484375,349.04998779296875,353.3999938964844,353.739990234375
20,2020-01-31 15:30:00,351.989990234375,345.0400085449219,346.8900146484375,353.4100036621094
21,2020-02-03 15:30:00,348.8699951171875,345.2699890136719,346.239990234375,349.9700012207031
22,2020-02-04 15:30:00,350.29998779296875,348.67999267578125,350.1499938964844,353.1499938964844
23,2020-02-05 15:30:00,353.1099853515625,352.7900085449219,353.57000732421875,357.0899963378906
24,2020-02-06 15:30:00,354.07000732421875,351.9100036621094,353.0199890136719,354.8599853515625
25,2020-02-07 15:30:00,351.7900085449219,347.7200012207031,348.20001220703125,353.8299865722656
26,2020-02-10 15:30:00,346.489990234375,345.7200012207031,349.3900146484375,350.1099853515625
27,2020-02-11 15:30:00,351.0400085449219,349.69000244140625,351.3900146484375,354.9100036621094
28,2020-02-12 15:30:00,351.75,351.010009765625,353.0899963378906,355.7200012207031
29,2020-02-13 15:30:00,350.9100036621094,349.9599914550781,352.9700012207031,354.75
30,2020-02-14 15:30:00,353.32000732421875,352.3999938964844,353.30999755859375,356.239990234375
31,2020-02-18 15:30:00,352.260009765625,350.70001220703125,356.3500061035156,356.92999267578125
32,2020-02-19 15:30:00,357.489990234375,355.32000732421875,356.55999755859375,360.0
33,2020-02-20 15:30:00,355.5299987792969,351.5400085449219,354.8299865722656,357.05999755859375
34,2020-02-21 15:30:00,353.9800109863281,353.8999938964844,355.6700134277344,357.5799865722656
35,2020-02-24 15:30:00,349.19000244140625,343.2200012207031,347.1199951171875,351.2300109863281
36,2020-02-25 15:30:00,348.3399963378906,334.69000244140625,336.45001220703125,349.95001220703125
37,2020-02-26 15:30:00,338.6600036621094,335.2699890136719,335.32000732421875,344.5299987792969
38,2020-02-27 15:30:00,331.54998779296875,328.0,328.2699890136719,338.8999938964844
39,2020-02-28 15:30:00,321.05999755859375,311.0,324.57000732421875,325.6000061035156
40,2020-03-02 15:30:00,328.0299987792969,324.1499938964844,335.45001220703125,335.5199890136719
41,2020-03-03 15:30:00,335.2099914550781,325.04998779296875,329.9800109863281,345.05999755859375
42,2020-03-04 15:30:00,335.0899963378906,331.2900085449219,338.1400146484375,339.44000244140625
43,2020-03-05 15:30:00,329.8500061035156,321.4700012207031,325.2699890136719,335.2200012207031
44,2020-03-06 15:30:00,328.7200012207031,313.5400085449219,333.80999755859375,338.4200134277344
45,2020-03-09 14:30:00,330.0,312.4800109863281,317.5,330.0
46,2020-03-10 14:30:00,323.79998779296875,313.4100036621094,334.95001220703125,335.1000061035156
47,2020-03-11 14:30:00,326.6400146484375,319.739990234375,323.8900146484375,335.8900146484375
48,2020-03-12 14:30:00,303.8299865722656,279.9700012207031,280.04998779296875,309.989990234375
49,2020-03-13 14:30:00,291.8299865722656,272.7799987792969,291.0400085449219,292.4800109863281
50,2020-03-16 14:30:00,256.6000061035156,251.5,259.42999267578125,280.7099914550781
51,2020-03-17 14:30:00,263.1099853515625,251.07000732421875,275.1700134277344,275.8699951171875
52,2020-03-18 14:30:00,259.42999267578125,236.67999267578125,251.11000061035156,265.4599914550781
53,2020-03-19 14:30:00,249.75,239.22000122070312,273.1499938964844,286.92999267578125
54,2020-03-20 14:30:00,278.17999267578125,246.7100067138672,250.64999389648438,279.9100036621094
55,2020-03-23 14:30:00,252.66000366210938,237.7100067138672,243.44000244140625,259.260009765625
56,2020-03-24 14:30:00,255.0399932861328,243.22000122070312,255.88999938964844,262.6700134277344
57,2020-03-25 14:30:00,253.92999267578125,246.9600067138672,256.8900146484375,265.69000244140625
58,2020-03-26 14:30:00,261.3399963378906,256.0899963378906,282.04998779296875,282.04998779296875
59,2020-03-27 14:30:00,273.0400085449219,260.8500061035156,273.2300109863281,280.30999755859375
60,2020-03-30 15:30:00,274.9599914550781,274.8299865722656,280.1499938964844,282.6600036621094
61,2020-03-31 15:30:00,280.9599914550781,275.05999755859375,275.6700134277344,286.07000732421875
62,2020-04-01 15:30:00,268.79998779296875,264.010009765625,273.04998779296875,279.6300048828125
63,2020-04-02 15:30:00,270.6099853515625,269.79998779296875,283.8299865722656,284.3399963378906
64,2020-04-03 15:30:00,282.260009765625,278.5,279.67999267578125,288.0
65,2020-04-06 15:30:00,289.0299987792969,287.8399963378906,296.67999267578125,298.6000061035156
66,2020-04-07 15:30:00,305.2200012207031,292.04998779296875,292.6400146484375,306.75
67,2020-04-08 15:30:00,293.55999755859375,285.8599853515625,297.42999267578125,299.29998779296875
68,2020-04-09 15:30:00,295.20001220703125,289.2900085449219,296.57000732421875,300.25
69,2020-04-13 15:30:00,296.6199951171875,292.1400146484375,299.0299987792969,299.5
70,2020-04-14 15:30:00,304.1000061035156,298.5299987792969,300.489990234375,312.2300109863281
71,2020-04-15 15:30:00,293.2699890136719,292.6600036621094,298.70001220703125,301.25
72,2020-04-16 15:30:00,300.260009765625,292.7900085449219,296.95001220703125,300.260009765625
73,2020-04-17 15:30:00,302.4700012207031,299.25,306.2799987792969,307.7099914550781
74,2020-04-20 15:30:00,303.6000061035156,300.55999755859375,304.70001220703125,307.2300109863281
75,2020-04-21 15:30:00,299.8399963378906,287.5400085449219,288.5299987792969,300.8399963378906
76,2020-04-22 15:30:00,293.1300048828125,286.1700134277344,294.1000061035156,295.69000244140625
77,2020-04-23 15:30:00,296.010009765625,289.1000061035156,290.2699890136719,297.5400085449219
78,2020-04-24 15:30:00,291.05999755859375,285.260009765625,293.2099914550781,294.25
79,2020-04-27 15:30:00,295.0,289.32000732421875,293.6499938964844,298.0799865722656
80,2020-04-28 15:30:00,297.04998779296875,288.6199951171875,291.1000061035156,297.04998779296875
81,2020-04-29 15:30:00,294.3699951171875,290.739990234375,291.82000732421875,299.5
82,2020-04-30 15:30:00,289.989990234375,285.7300109863281,286.70001220703125,291.760009765625
83,2020-05-01 15:30:00,283.7900085449219,279.4200134277344,280.30999755859375,285.1400146484375
84,2020-05-04 15:30:00,280.9599914550781,278.6099853515625,287.0899963378906,288.260009765625
85,2020-05-05 15:30:00,290.6099853515625,288.0199890136719,290.8800048828125,294.82000732421875
86,2020-05-06 15:30:00,293.239990234375,290.0299987792969,294.9599914550781,299.80999755859375
87,2020-05-07 15:30:00,298.6000061035156,297.0,303.8999938964844,304.9200134277344
88,2020-05-08 15:30:00,307.6400146484375,302.30999755859375,304.5199890136719,308.92999267578125
89,2020-05-11 15:30:00,301.80999755859375,301.80999755859375,307.82000732421875,309.79998779296875
90,2020-05-12 15:30:00,308.6099853515625,303.489990234375,303.5199890136719,313.8399963378906
91,2020-05-13 15:30:00,302.8500061035156,292.8800048828125,296.4200134277344,303.7300109863281
92,2020-05-14 15:30:00,293.45001220703125,290.82000732421875,296.5400085449219,297.3299865722656
93,2020-05-15 15:30:00,294.7799987792969,294.25,296.5199890136719,303.260009765625
94,2020-05-18 15:30:00,302.07000732421875,301.4100036621094,302.1700134277344,307.0199890136719
95,2020-05-19 15:30:00,301.7200012207031,297.9100036621094,298.3599853515625,305.489990234375
96,2020-05-20 15:30:00,301.3699951171875,293.7200012207031,296.30999755859375,301.3699951171875
97,2020-05-21 15:30:00,295.0,283.70001220703125,287.79998779296875,295.0
98,2020-05-22 15:30:00,287.6400146484375,285.239990234375,287.4200134277344,288.3399963378906
99,2020-05-26 15:30:00,292.5899963378906,292.1300048828125,297.8999938964844,300.4599914550781
100,2020-05-27 15:30:00,302.5899963378906,300.3500061035156,308.5400085449219,308.9599914550781
101,2020-05-28 15:30:00,311.75,311.1099853515625,316.6300048828125,322.3900146484375
102,2020-05-29 15:30:00,317.260009765625,310.4599914550781,316.9800109863281,320.45001220703125
103,2020-06-01 15:30:00,317.2799987792969,312.9599914550781,315.17999267578125,319.57000732421875
104,2020-06-02 15:30:00,314.1199951171875,310.8399963378906,316.3500061035156,317.6400146484375
105,2020-06-03 15:30:00,319.989990234375,317.7099914550781,319.2200012207031,322.07000732421875
106,2020-06-04 15:30:00,318.1400146484375,311.7200012207031,313.8599853515625,320.4200134277344
107,2020-06-05 15:30:00,313.6499938964844,303.45001220703125,318.5400085449219,324.4100036621094
108,2020-06-08 15:30:00,318.44000244140625,317.3800048828125,320.29998779296875,324.239990234375
109,2020-06-09 15:30:00,318.3299865722656,302.510009765625,303.2300109863281,320.5
110,2020-06-10 15:30:00,303.2300109863281,297.7099914550781,298.6300048828125,308.4800109863281
111,2020-06-11 15:30:00,294.239990234375,278.4200134277344,278.54998779296875,294.3999938964844
112,2020-06-12 15:30:00,284.3800048828125,276.8800048828125,288.3999938964844,289.20001220703125
113,2020-06-15 15:30:00,283.5899963378906,275.7300109863281,290.3500061035156,292.0199890136719
114,2020-06-16 15:30:00,299.489990234375,296.94000244140625,300.1000061035156,306.8599853515625
115,2020-06-17 15:30:00,301.9800109863281,298.05999755859375,302.5299987792969,304.9599914550781
116,2020-06-18 15:30:00,300.95001220703125,300.29998779296875,301.8999938964844,304.4100036621094
117,2020-06-19 15:30:00,306.6400146484375,297.94000244140625,299.1199951171875,309.010009765625
118,2020-06-22 15:30:00,298.57000732421875,292.739990234375,296.4700012207031,299.0400085449219
119,2020-06-23 15:30:00,297.0,296.5,299.9800109863281,304.6400146484375
120,2020-06-24 15:30:00,297.760009765625,279.5,281.3900146484375,298.7300109863281
121,2020-06-25 15:30:00,281.0199890136719,271.57000732421875,276.6099853515625,281.0199890136719
122,2020-06-26 15:30:00,276.1700134277344,269.6300048828125,272.9800109863281,277.989990234375
123,2020-06-29 15:30:00,273.8599853515625,268.9200134277344,270.92999267578125,276.07000732421875
124,2020-06-30 15:30:00,272.19000244140625,269.67999267578125,283.6400146484375,286.32000732421875
125,2020-07-01 15:30:00,282.9200134277344,282.82000732421875,287.510009765625,289.1199951171875
126,2020-07-02 15:30:00,291.5299987792969,285.70001220703125,290.07000732421875,293.70001220703125
