,Date,Open,Low,Close,High
0,2017-01-03 15:30:00,115.5199966430664,114.63999938964844,115.08000183105469,116.06999969482422
1,2017-01-04 15:30:00,115.30000305175781,114.95999908447266,115.11000061035156,115.8499984741211
2,2017-01-05 15:30:00,115.0,114.8499984741211,115.16999816894531,115.9800033569336
3,2017-01-06 15:30:00,115.0,114.5199966430664,115.4000015258789,115.66000366210938
4,2017-01-09 15:30:00,115.0,114.5,114.7699966430664,115.19000244140625
5,2017-01-10 15:30:00,114.62999725341797,113.41000366210938,113.91999816894531,114.80999755859375
6,2017-01-11 15:30:00,113.63999938964844,113.63999938964844,114.18000030517578,114.47000122070312
7,2017-01-12 15:30:00,114.20999908447266,113.30000305175781,113.91000366210938,114.20999908447266
8,2017-01-13 15:30:00,114.19999694824219,114.02999877929688,114.23999786376953,114.5999984741211
9,2017-01-17 15:30:00,113.69000244140625,113.41000366210938,114.06999969482422,114.11000061035156
10,2017-01-18 15:30:00,114.37000274658203,114.0199966430664,114.95999908447266,115.44999694824219
11,2017-01-19 15:30:00,114.97000122070312,114.01000213623047,114.2699966430664,115.1500015258789
12,2017-01-20 15:30:00,114.44000244140625,114.31999969482422,114.95999908447266,115.0
13,2017-01-23 15:30:00,114.98999786376953,114.13999938964844,114.45999908447266,115.04000091552734
14,2017-01-24 15:30:00,114.5999984741211,114.1500015258789,116.05000305175781,116.26000213623047
15,2017-01-25 15:30:00,116.2300033569336,115.87000274658203,116.98999786376953,117.12999725341797
16,2017-01-26 15:30:00,116.97000122070312,116.54000091552734,116.93000030517578,117.36000061035156
17,2017-01-27 15:30:00,117.0,116.58999633789062,118.08999633789062,118.19000244140625
18,2017-01-30 15:30:00,117.91000366210938,116.26000213623047,117.02999877929688,117.91999816894531
19,2017-01-31 15:30:00,111.80999755859375,108.68000030517578,109.12999725341797,111.80999755859375
20,2017-02-01 15:30:00,107.79000091552734,103.2300033569336,105.3499984741211,108.55000305175781
21,2017-02-02 15:30:00,105.29000091552734,104.41000366210938,105.0999984741211,105.69999694824219
22,2017-02-03 15:30:00,105.69999694824219,105.33000183105469,106.94999694824219,107.19999694824219
23,2017-02-06 15:30:00,106.62000274658203,105.75,106.05999755859375,107.0
24,2017-02-07 15:30:00,106.37999725341797,105.30999755859375,105.69000244140625,106.48999786376953
25,2017-02-08 15:30:00,105.80999755859375,105.51000213623047,106.16000366210938,106.4000015258789
26,2017-02-09 15:30:00,106.16000366210938,106.0199966430664,106.45999908447266,107.01000213623047
27,2017-02-10 15:30:00,106.5,106.26000213623047,107.33999633789062,107.5
28,2017-02-13 15:30:00,107.66000366210938,107.52999877929688,108.5,108.52999877929688
29,2017-02-14 15:30:00,108.68000030517578,107.62000274658203,108.98999786376953,109.33999633789062
30,2017-02-15 15:30:00,108.87000274658203,108.27999877929688,109.0199966430664,109.16999816894531
31,2017-02-16 15:30:00,108.0999984741211,106.66000366210938,107.22000122070312,108.12999725341797
32,2017-02-17 15:30:00,106.95999908447266,106.41000366210938,106.9000015258789,107.05000305175781
33,2017-02-21 15:30:00,106.9000015258789,106.5999984741211,107.72000122070312,107.87000274658203
34,2017-02-22 15:30:00,105.44000244140625,105.23999786376953,105.62000274658203,106.83000183105469
35,2017-02-23 15:30:00,106.0,104.88999938964844,105.08999633789062,106.08999633789062
36,2017-02-24 15:30:00,104.86000061035156,104.7699966430664,106.18000030517578,106.19000244140625
37,2017-02-27 15:30:00,106.13999938964844,105.75,106.7300033569336,106.7699966430664
38,2017-02-28 15:30:00,106.68000030517578,105.4800033569336,105.76000213623047,106.98999786376953
39,2017-03-01 15:30:00,106.97000122070312,106.69000244140625,106.87000274658203,107.37999725341797
40,2017-03-02 15:30:00,106.98999786376953,105.86000061035156,105.94999694824219,106.98999786376953
41,2017-03-03 15:30:00,106.12999725341797,105.76000213623047,105.93000030517578,106.5999984741211
42,2017-03-06 15:30:00,105.5199966430664,105.2300033569336,106.0999984741211,106.37000274658203
43,2017-03-07 15:30:00,106.0,105.51000213623047,105.63999938964844,106.38999938964844
44,2017-03-08 15:30:00,105.63999938964844,105.23999786376953,105.7300033569336,106.11000061035156
45,2017-03-09 15:30:00,106.12999725341797,105.62000274658203,105.9000015258789,106.23999786376953
46,2017-03-10 15:30:00,106.2699966430664,105.75,106.7300033569336,106.8499984741211
47,2017-03-13 14:30:00,106.52999877929688,106.30999755859375,107.48999786376953,107.5
48,2017-03-14 14:30:00,107.19000244140625,106.44000244140625,106.83000183105469,107.41999816894531
49,2017-03-15 14:30:00,107.29000091552734,106.8499984741211,107.73999786376953,108.29000091552734
50,2017-03-16 14:30:00,107.80000305175781,107.29000091552734,107.80000305175781,107.91999816894531
51,2017-03-17 14:30:00,107.91000366210938,107.6500015258789,108.1500015258789,108.97000122070312
52,2017-03-20 14:30:00,108.05000305175781,106.93000030517578,107.12000274658203,108.19999694824219
53,2017-03-21 14:30:00,107.51000213623047,106.37000274658203,106.51000213623047,108.13999938964844
54,2017-03-22 14:30:00,106.95999908447266,105.87999725341797,106.5199966430664,107.16999816894531
55,2017-03-23 14:30:00,106.52999877929688,105.37000274658203,105.6500015258789,106.88999938964844
56,2017-03-24 14:30:00,105.69000244140625,104.80000305175781,105.05000305175781,105.83999633789062
57,2017-03-27 15:30:00,104.4800033569336,103.75,104.77999877929688,104.9800033569336
58,2017-03-28 15:30:00,104.72000122070312,104.5,106.19000244140625,106.5199966430664
59,2017-03-29 15:30:00,105.6500015258789,105.45999908447266,106.02999877929688,106.3499984741211
60,2017-03-30 15:30:00,105.80999755859375,105.3499984741211,106.66000366210938,106.83999633789062
61,2017-03-31 15:30:00,106.4800033569336,106.4800033569336,107.30000305175781,107.69999694824219
62,2017-04-03 15:30:00,107.66000366210938,106.08000183105469,106.4000015258789,107.7300033569336
63,2017-04-04 15:30:00,106.30000305175781,105.69999694824219,106.62999725341797,106.69999694824219
64,2017-04-05 15:30:00,106.94000244140625,106.54000091552734,106.73999786376953,107.77999877929688
65,2017-04-06 15:30:00,106.7699966430664,106.51000213623047,106.66999816894531,106.94000244140625
66,2017-04-07 15:30:00,106.30999755859375,104.91000366210938,104.98999786376953,106.5999984741211
67,2017-04-10 15:30:00,105.44999694824219,105.37000274658203,106.41999816894531,106.87999725341797
68,2017-04-11 15:30:00,106.1500015258789,105.2300033569336,105.75,106.16000366210938
69,2017-04-12 15:30:00,105.05999755859375,104.18000030517578,104.2300033569336,105.33999633789062
70,2017-04-13 15:30:00,104.18000030517578,103.69999694824219,103.73999786376953,104.55999755859375
71,2017-04-17 15:30:00,104.05999755859375,103.91999816894531,104.87000274658203,104.87000274658203
72,2017-04-18 15:30:00,104.5199966430664,103.55999755859375,104.0999984741211,104.73999786376953
73,2017-04-19 15:30:00,104.58000183105469,104.33000183105469,104.45999908447266,105.08999633789062
74,2017-04-20 15:30:00,104.75,104.56999969482422,105.52999877929688,105.73999786376953
75,2017-04-21 15:30:00,105.70999908447266,105.44999694824219,105.7699966430664,106.12999725341797
76,2017-04-24 15:30:00,106.75,106.27999877929688,106.97000122070312,107.2300033569336
77,2017-04-25 15:30:00,107.08999633789062,107.08000183105469,107.36000061035156,107.81999969482422
78,2017-04-26 15:30:00,107.2300033569336,106.95999908447266,107.62000274658203,108.58999633789062
79,2017-04-27 15:30:00,107.80000305175781,105.58000183105469,108.83000183105469,109.27999877929688
80,2017-04-28 15:30:00,109.0,107.08000183105469,107.45999908447266,109.30000305175781
81,2017-05-01 15:30:00,107.41999816894531,106.51000213623047,106.54000091552734,107.41999816894531
82,2017-05-02 15:30:00,106.61000061035156,106.55999755859375,106.91999816894531,107.12000274658203
83,2017-05-03 15:30:00,106.88999938964844,106.58999633789062,107.3499984741211,107.47000122070312
