Price,Open,High,Low,Close,Volume
Ticker,AEP,AEP,AEP,AEP,AEP
Date,,,,,
2010-01-04,19.255537205025018,19.749269786777628,19.090960375343457,19.167762756347656,4076600
2010-01-05,19.18970336987753,19.26650573678647,18.849577705263272,18.94832420349121,5112400
2010-01-06,18.959295516535448,19.255532906752165,18.904435190415715,19.140329360961914,3157400
2010-01-07,19.07998284659143,19.37073732494054,19.030609602547795,19.30490493774414,3581200
2010-01-08,19.299424167421765,19.64503695121972,19.1622764698663,19.53531837463379,3980600
2010-01-11,19.628574138000477,19.804122990663632,19.53531472558266,19.738292694091797,3992900
2010-01-12,19.634057768653825,19.677943927758612,19.513367168878357,19.540796279907227,2834400
2010-01-13,19.518849981528774,19.809602261773456,19.518849981528774,19.78217315673828,2729800
2010-01-14,19.80412937349543,19.886418840262504,19.694412874750096,19.858989715576172,3117800
2010-01-15,19.732811072000004,19.815098433566067,19.45302860163523,19.75475311279297,4896100
2010-01-19,19.656005884150794,20.012588585315978,19.656005884150794,19.990644454956055,4263400
2010-01-20,19.913851403033686,20.050999142851698,19.76024660410421,20.034542083740234,4945600
2010-01-21,20.149743772762562,20.221061176665472,19.749272661583223,19.80961799621582,4413200
2010-01-22,19.842532591654738,19.853504661190655,19.431089401245117,19.431089401245117,4206300
2010-01-25,19.5682253909361,19.666971864805657,19.310389236016277,19.540796279907227,2516000
2010-01-26,19.502402173845674,19.63406488429035,19.458515998835974,19.53531837463379,3542700
2010-01-27,19.49691736246081,19.716352424902652,19.228106952037876,19.491430282592773,3908500
2010-01-28,19.518860436175107,19.601147795355192,19.233592987060547,19.233592987060547,3953900
2010-01-29,19.277471372004406,19.365245775293683,18.992204038137537,19.008663177490234,3931700
2010-02-01,19.09644688698053,19.151305131005127,18.772778224736527,18.98124122619629,5117000
2010-02-02,19.030612897126076,19.26102210678724,18.844091953193775,19.233592987060547,2912500
2010-02-03,19.18422014854366,19.18422014854366,18.953810933909317,19.036100387573242,5341100
2010-02-04,18.937357397211493,19.00867479745109,18.49848511248344,18.514942169189453,3442800
2010-02-05,18.482020868951196,18.575282380898965,18.13092313794028,18.454591751098633,4444000
2010-02-08,18.515687318383566,18.515687318383566,18.199132547158705,18.226900100708008,3219900
2010-02-09,18.354630107361093,18.62675718051875,18.343522663708917,18.43793487548828,3414800
2010-02-10,18.43237891349651,18.44904113717141,18.165806638507473,18.337968826293945,2619200
2010-02-11,18.3046512539939,18.3990634842579,18.188026250604842,18.371295928955078,3055500
2010-02-12,18.293536559134708,18.376841310561346,18.14914405766008,18.299091339111328,3188400
2010-02-16,18.33796784582392,18.721165073408358,18.21578809853844,18.715612411499023,3134200
2010-02-17,18.787811045192772,18.810023812916043,18.604541411410732,18.632308959960938,2145300
2010-02-18,18.58788262647913,18.721167716400018,18.582327845257577,18.615650177001953,3834800
2010-02-19,18.554554736061334,18.954414123088593,18.482357431508593,18.865556716918945,3854300
2010-02-22,18.982185043193667,18.982185043193667,18.682290449556643,18.68784523010254,2929800
2010-02-23,18.654523490261077,18.771148463063486,18.543451179651495,18.726720809936523,3124100
2010-02-24,18.793356544747013,18.848891620681243,18.493462050236527,18.832231521606445,3935200
2010-02-25,18.626757837977518,18.737830159891477,18.41016797543588,18.70450782775879,2476500
2010-02-26,18.771147494986653,18.793362379668515,18.587879992681323,18.67118263244629,2635200
2010-03-01,18.72671461732094,18.959964485793876,18.72671461732094,18.848892211914062,2965000
2010-03-02,18.921098338704958,19.026615882948605,18.88222334248212,18.94886589050293,2936700
2010-03-03,19.00994920749675,19.04882419028799,18.810019513983118,18.865556716918945,1924200
2010-03-04,18.865553838283393,18.882213937358195,18.704499152135835,18.832231521606445,2291200
2010-03-05,18.932197822052025,19.043270101065893,18.79335800291657,19.021055221557617,1972000
2010-03-08,19.059933429339747,19.087700974163923,18.90998614505574,18.9821834564209,1983800
2010-03-09,18.971080779352665,19.026615882948605,18.887776005430354,18.94886589050293,1659100
