Price,Open,High,Low,Close,Volume
Ticker,NDSN,NDSN,NDSN,NDSN,NDSN
Date,,,,,
2011-01-03,39.994201243945795,41.081166432884054,39.994201243945795,40.88353729248047,646400
2011-01-04,41.16709551221715,41.16709551221715,39.63331844184055,40.08443069458008,355600
2011-01-05,39.95553255299265,40.44101257496828,39.60753380223741,40.2476806640625,249600
2011-01-06,40.19613803537044,40.31213984478885,39.32399060833413,39.59895324707031,226000
2011-01-07,39.78367914403818,40.11878952934732,38.602198372451774,39.36264419555664,225000
2011-01-10,39.04902318384864,40.256280974022886,38.705318288645415,40.18754196166992,425600
2011-01-11,40.29064869426456,40.53983455821462,40.00279775374253,40.32501983642578,303000
2011-01-12,40.81479441781273,40.81479441781273,40.226200939353944,40.42812728881836,261600
2011-01-13,40.316412463305085,40.690191139181344,39.998487694954996,40.31211853027344,182200
2011-01-14,40.21762166378924,40.50117545686968,39.86962278388629,40.19184494018555,340400
2011-01-18,39.98991622904876,40.22621049671098,39.56458064719319,40.20473098754883,690600
2011-01-19,40.127399130719986,40.127399130719986,38.99317742319755,39.22517776489258,379800
2011-01-20,38.91584350548572,39.37554697019045,38.34013823242929,38.76976776123047,292200
2011-01-21,39.04902066923146,39.203687534331635,38.39598534377383,38.43465042114258,477600
2011-01-24,38.499090429396354,39.4743477158665,38.45612814536815,39.26812744140625,236800
2011-01-25,38.96308745286156,39.169307708740234,38.44323632399374,39.169307708740234,285600
2011-01-26,39.40560556725937,40.25197593399378,39.12634582667926,40.170345306396484,318400
2011-01-27,40.247693321161464,40.46680529282322,39.76221314651197,40.13169479370117,265800
2011-01-28,40.02856852990057,40.38516170181489,39.19938369576146,39.55597686767578,425600
2011-01-31,39.72782658954017,40.273454422772474,39.25093774796787,39.65908432006836,261200
2011-02-01,39.96413885808854,40.99525042228142,39.5731776763625,40.866363525390625,442200
2011-02-02,40.69449694851993,41.5451613177557,40.69449694851993,41.11553192138672,350400
2011-02-03,41.10694429576299,41.377609658640665,40.63435257485061,41.214351654052734,201800
2011-02-04,41.23152993852255,41.5494547450909,40.93508463312895,41.27019500732422,289200
2011-02-07,41.278794524366205,42.086496635640835,41.278794524366205,41.837310791015625,375000
2011-02-08,41.8330153690532,42.04783006654237,41.588126745028035,41.75138473510742,235000
2011-02-09,41.4850243829429,41.6611740551649,40.94369356106975,41.313175201416016,173200
2011-02-10,41.0940540699944,41.87168225977843,40.96516393477821,41.59242248535156,376600
2011-02-11,41.459238983466456,42.18960768552176,41.459238983466456,42.12086868286133,293200
2011-02-14,42.04351355157972,42.370032659637594,41.74277442429658,42.077884674072266,412800
2011-02-15,41.9490177801628,42.31849935656695,41.86738713859532,42.06072235107422,286000
2011-02-16,42.27125820680149,42.42592513280188,41.98340714700617,42.32281494140625,273800
2011-02-17,42.20678512326957,42.87700911749147,42.10797221139458,42.69226837158203,335400
2011-02-18,42.96295279755268,43.07036017954656,42.57198835374463,42.99302673339844,516600
2011-02-22,42.51612796327986,43.048867538239,41.33464703178534,41.4592399597168,313200
2011-02-23,47.302198647915866,48.88753226202776,45.39034903351421,46.59760665893555,2196800
2011-02-24,46.464430991555375,48.11420669504484,46.29257853632198,47.18191146850586,806200
2011-02-25,47.25508057506736,47.80175715452766,46.807409527446104,47.280906677246094,513600
2011-02-28,47.60375340575389,48.19778011988296,46.52331970008537,46.88059616088867,487400
2011-03-01,47.11301821334666,47.3497683688274,45.692527132736735,45.86901092529297,471400
2011-03-02,45.903464098545186,47.091514170727216,45.87763799396274,46.26934814453125,474000
2011-03-03,46.570675123367174,47.78024606749945,46.553456622584996,47.517669677734375,523400
2011-03-04,47.651100180593744,48.12029520926781,47.057076791394294,47.52627182006836,344800
2011-03-07,47.780231024347295,47.780231024347295,46.77727583718563,47.27229690551758,422000
2011-03-08,47.4272493810294,48.77456431920895,46.94083931214855,48.06862258911133,327200
2011-03-09,48.07295914725642,48.42593024075865,47.16900910624764,47.35840606689453,242000
2011-03-10,46.72992810585392,47.0656805717613,44.973684185408224,45.1458625793457,517200
2011-03-11,45.025350327353756,45.97234820761073,44.52172147259657,45.61937713623047,315000
2011-03-14,45.13726039884637,46.019689552260736,44.78859483989284,45.80876541137695,323800
2011-03-15,44.28495556817053,46.89350016048707,43.18299813073307,45.27499771118164,365400
2011-03-16,45.19753295862351,45.73990427367316,44.37106457270539,44.58198547363281,449600
2011-03-17,45.30513977576322,45.61076075213089,44.67667932355876,45.10713195800781,427400
2011-03-18,45.55050012508256,45.97234517480209,45.1372659676127,45.41706085205078,488000
2011-03-21,45.993850160992956,47.25938159472285,45.115726644128536,46.94945526123047,308600
2011-03-22,47.160377262938496,47.3325589285698,46.19616453313216,46.43291473388672,157000
2011-03-23,46.26935374059623,46.83755109877933,45.49884311446809,46.63093566894531,236200
2011-03-24,46.90641076062768,47.50043404494662,46.43291365422052,47.26368713378906,231400
2011-03-25,47.56500726030708,48.91662801837032,47.34978098311112,48.404388427734375,451200
2011-03-28,49.79905946057991,49.803361621783985,48.04281216611839,48.3441276550293,342800
2011-03-29,48.348433540997426,49.5020465840592,47.78454171342776,49.16629409790039,339400
2011-03-30,49.52787063698384,49.83779700647898,48.890802685548195,49.44608688354492,166800
2011-03-31,49.39012549128875,49.60535176987876,49.054373022143125,49.527870178222656,229600
2011-04-01,49.975540552940664,50.35864306089963,49.07589629701906,49.579524993896484,346000
2011-04-04,49.936802814435026,49.936802814435026,49.35569251049065,49.79044723510742,273400
2011-04-05,49.76030303752869,50.49637633995442,49.60964533541084,50.10036087036133,284600
2011-04-06,50.60401461204456,50.83645944691489,50.06594877690767,50.573883056640625,297600
2011-04-07,50.71592934762362,51.15068742871929,49.41596383432763,49.53218460083008,414200
2011-04-08,50.143428486655,50.53083653007832,48.56366804279376,49.114646911621094,285200
2011-04-11,49.1705906291109,49.54508220312305,48.899403451690276,49.011322021484375,225800
2011-04-12,48.641150012256745,48.93385794900396,47.7974632025955,47.82759475708008,249400
2011-04-13,48.30538318915724,48.313990794711614,46.70409926048583,47.69414138793945,489900
2011-04-14,47.45309064778988,47.71997242487222,46.98820436564573,47.6855354309082,221000
2011-04-15,47.43587658064444,48.43452651021297,47.134561065552006,47.866329193115234,336800
2011-04-18,47.28952244435592,47.28952244435592,45.74850136298024,46.187564849853516,335600
2011-04-19,46.38556953438767,47.00541899761694,45.84319838048116,46.57496643066406,310800
2011-04-20,47.51335518201214,47.63388466453107,46.79880559815927,47.5391845703125,227400
2011-04-21,48.06434012567599,48.391481745523556,47.2378686165586,47.49613952636719,255600
2011-04-25,47.255075779670726,47.47891292281276,46.549133929623395,46.988197326660156,230900
2011-04-26,47.22062547588206,48.13318571735065,47.151754801783326,47.62525177001953,364400
2011-04-27,47.55640643266268,48.03851126047924,46.979598219834244,47.935203552246094,426600
2011-04-28,47.93519525130759,48.24512160642989,47.66831349348732,47.98685073852539,249000
2011-04-29,48.18486356512519,49.596747522845526,48.18486356512519,49.04576873779297,335000
2011-05-02,49.38152178239584,49.941108180437666,47.70275602008507,47.719974517822266,315200
2011-05-03,47.73719031449133,48.58948455765557,46.35113252395352,46.807411193847656,392100
2011-05-04,46.85045968127202,47.00542288090452,44.78428915965989,45.46440505981445,400100
2011-05-05,44.90482408610408,46.015392804511436,44.38828217638098,45.223358154296875,282500
2011-05-06,45.87764834086186,46.26505641743482,44.65516099746423,44.92204284667969,242000
2011-05-09,44.99090275092246,46.29947900375454,44.603498051595594,45.77432632446289,249000
2011-05-10,46.15311646107948,46.454431890167385,45.61935629351296,45.92927932739258,159300
2011-05-11,45.808744553946816,45.834573931655534,44.44851664993656,44.543216705322266,305900
2011-05-12,44.25052627249544,45.386920814158955,43.71676271194702,44.990901947021484,225300
2011-05-13,45.249173052543235,45.48161782268022,44.19026017798073,44.66375732421875,387100
2011-05-16,44.23329778952704,44.982284185607725,43.88032688708977,43.91476058959961,256700
2011-05-17,43.510150867723326,44.00947419058735,43.157179856771805,43.74259567260742,320800
2011-05-18,43.94918777674537,45.068363319018886,43.57039086086403,44.99949264526367,399500
2011-05-19,45.455788726460455,47.048465135534535,45.455788726460455,46.84184646606445,923200
2011-05-20,43.87171995127882,45.576311532543585,43.527359906510675,43.61344909667969,1522700
2011-05-23,43.04526624971149,43.733989852888236,42.39958725596582,43.269100189208984,542200
2011-05-24,43.355181860206756,43.48431565623689,42.52871374288134,42.545928955078125,406500
2011-05-25,42.29626725905726,43.16577993990456,41.865814721508805,42.812808990478516,482700
2011-05-26,42.614811885747464,43.406843176754265,42.44263017080462,43.30353546142578,365500
2011-05-27,43.60980288716077,44.02390151700816,43.26472234110295,43.497650146484375,308000
2011-05-31,44.24821163669775,44.895241430715096,43.532163751655965,44.877986907958984,767000
2011-06-01,44.83481558660718,45.47321595176578,43.540757056681265,43.70466995239258,572300
2011-06-02,43.66156525698766,44.274085924548444,42.841993634678985,44.092918395996094,345400
2011-06-03,43.212938754735156,44.386219307789574,42.88510959056716,43.9117317199707,460000
2011-06-06,43.79958777359658,44.13604261591565,43.385489252976,43.601165771484375,475000
2011-06-07,44.0756522826275,44.27407427946632,43.402742615873045,43.81684112548828,367000
2011-06-08,43.5407658693788,43.96348989844289,43.40273306322049,43.67879867553711,443200
2011-06-09,43.834104463873466,44.15330484555824,43.50627517700195,43.50627517700195,385300
