Price,Open,High,Low,Close,Volume
Ticker,UHS,UHS,UHS,UHS,UHS
Date,,,,,
2024-01-02,151.90678084865098,156.82560366247537,151.5888050122596,155.4244842529297,674800
2024-01-03,154.51027370177417,155.1263622725255,151.4298005227284,152.07569885253906,472200
2024-01-04,152.26450215396676,153.10915241689423,150.96275881621412,151.2211151123047,599000
2024-01-05,151.2509199135808,154.24194821666464,151.2509199135808,152.7315216064453,660000
2024-01-08,152.85077875752367,153.76497996596845,151.7179474058688,153.4370574951172,339500
2024-01-09,152.5029980221958,154.58977214159185,152.29431454519838,153.30789184570312,331700
2024-01-10,152.97004348350808,156.0405700956596,152.48312546085185,155.87164306640625,335800
2024-01-11,155.4244783379509,157.7497305699951,155.05679936397667,157.39199829101562,387300
2024-01-12,157.99816430769124,159.34959575355845,156.69642085168263,157.5907440185547,533800
2024-01-16,156.40822019511126,157.14356293087093,154.83818908149658,156.9547576904297,351000
2024-01-17,155.55365503820738,157.59074128592127,153.21847118180227,153.73519897460938,392000
2024-01-18,154.24197592024413,155.89152006961268,153.21846705756673,155.40460205078125,451000
2024-01-19,155.78220297896704,156.82559000505393,154.59969869357818,156.81564331054688,307900
2024-01-22,157.50130161721648,158.93223069515628,154.82824870948795,155.06674194335938,497700
2024-01-23,154.93754099656033,155.68281522124002,151.7378291122574,152.84083557128906,676200
2024-01-24,153.54638463803212,153.54638463803212,149.16416809755498,152.38375854492188,798500
2024-01-25,153.50664259318847,156.2591935227226,152.72162692527445,155.9908905029297,543600
2024-01-26,156.73614401774483,158.42542933903323,155.87163071224916,156.57716369628906,458300
2024-01-29,155.82192262992942,157.12366576747598,154.55992077695993,155.86167907714844,487900
2024-01-30,158.32608158453877,160.1842940748672,157.89878308112844,157.94847106933594,570900
2024-01-31,158.80305582121736,160.3035512142744,157.5211906128055,157.80935668945312,402000
2024-02-01,157.44169291728352,163.7715515367677,156.69641856820218,162.11207580566406,690400
2024-02-02,161.06868405912527,163.28464397719765,160.9792547788385,161.70465087890625,444700
2024-02-05,161.19785799988966,163.08588009347508,160.6811302582997,161.64501953125,409400
2024-02-06,161.1581056571121,162.46979568937076,160.21409458624703,161.1282958984375,293100
2024-02-07,161.45621661869606,163.30449744927543,160.89974757940664,161.42640686035156,292700
2024-02-08,161.42641701885304,162.01269585338125,159.45889703108043,160.93951416015625,368000
2024-02-09,160.9693000529672,161.77419378486448,160.25383558847128,161.35684204101562,270300
2024-02-12,160.86002393040098,163.92061914478708,159.73713903413304,163.51319885253906,393100
2024-02-13,161.21772415375966,162.41015986897673,159.180638260499,159.5880584716797,397700
2024-02-14,160.78049982682433,162.32073629588672,159.22038513239556,160.69107055664062,353700
2024-02-15,162.25120178383244,162.60893409709274,160.81034099748967,161.69473266601562,391300
2024-02-16,161.48603020538502,162.71822250919752,159.83650127485578,161.13824462890625,309800
2024-02-20,160.07498674237573,161.75434067218308,159.67751316156773,161.4065399169922,390800
2024-02-21,161.00907023596312,162.37043320398132,159.83651253032755,162.2710723876953,309600
2024-02-22,162.47973148713177,164.81493039557756,161.7543354025986,163.4535675048828,660200
2024-02-23,163.66221544926324,165.30182782854266,163.17531266363952,163.27467346191406,524300
2024-02-26,163.27469269579785,164.74536308223531,161.1481772803896,163.29457092285156,508300
2024-02-27,163.08588570895796,164.745361328125,162.00275736705493,164.745361328125,826900
2024-02-28,169.50521203804766,175.31834328386694,160.14456735587365,160.71096801757812,1813000
2024-02-29,162.30285546403988,166.3621696775985,160.89005738474665,166.21292114257812,1004100
2024-03-01,166.2129082760233,171.0283630774275,165.19807600583704,170.2523193359375,680600
2024-03-04,169.9239822113238,174.63995294008066,169.65536220921646,173.7146759033203,662300
2024-03-05,172.84909326095064,176.62982829829724,172.84909326095064,174.61012268066406,556100
2024-03-06,174.99812221997018,176.3512267390185,172.45110552091856,175.0578155517578,505100
2024-03-07,176.52038689217065,178.5003020268578,175.3264745499361,176.7691192626953,419700
2024-03-08,176.460663430493,177.17701374983682,174.77923046373934,174.79913330078125,516600
2024-03-11,173.93357802469737,175.2170303670188,169.5061297178965,170.4214630126953,737300
2024-03-12,169.80460859092096,174.05296162277048,168.81962296325852,173.83407592773438,748100
2024-03-13,173.91365661199833,176.08259534777304,172.44116539773765,173.525634765625,428700
2024-03-14,173.1276566601024,173.33659851058493,170.88906554590102,172.05313110351562,478600
2024-03-15,168.64052077310032,173.7644007299228,168.64052077310032,173.01820373535156,856300
2024-03-18,172.15263292749555,176.6795647353571,171.72482057242698,176.40098571777344,515600
2024-03-19,177.09742808587492,180.06231336145953,176.95813858115395,179.3161163330078,767900
2024-03-20,179.16689852301667,180.46030985401177,177.3461757940758,178.9778594970703,536200
2024-03-21,179.43552502458715,181.36567532607415,179.08729365879452,179.8533935546875,548100
2024-03-22,179.68425668462223,180.15187471966536,177.76403503789695,179.57481384277344,392800
2024-03-25,179.57480936864312,180.09216171593113,176.73925456138443,176.9481964111328,552300
2024-03-26,176.94820484095212,178.6594846716119,176.20200776995807,176.4109344482422,675700
2024-03-27,178.5002873152017,181.00749847282893,177.45560840881478,180.92791748046875,550200
2024-03-28,181.574611051842,182.67898326604416,180.80851118181266,181.53482055664062,699100
2024-04-01,179.08728391039526,179.08728391039526,170.39159588188033,174.3215789794922,1348000
2024-04-02,173.54553328088213,173.54553328088213,168.83952132525567,171.5457305908203,878900
2024-04-03,171.29699286259626,174.00320204331447,170.6104891480248,172.85903930664062,488600
2024-04-04,174.09275393342625,174.09275393342625,170.55080745894523,171.4661407470703,405000
2024-04-05,171.9437057861358,173.06796568209776,170.9487763885021,172.55059814453125,388900
2024-04-08,172.02329986672228,172.69985980292665,170.6105018363596,170.75975036621094,428200
2024-04-09,170.84927202767963,171.32683387279658,168.35200478310722,170.63038635253906,665600
2024-04-10,168.47140611264257,170.97863258521383,168.20277090951242,169.36683654785156,388200
2024-04-11,169.5558892272098,170.55081876041586,166.93921969682344,167.54612731933594,399300
2024-04-12,166.9989282187082,168.21274346371501,164.94936062794164,165.9442901611328,521400
2024-04-15,168.15300474208814,169.11808743048576,164.58121200290205,165.57614135742188,545600
2024-04-16,165.60599006308746,165.60599006308746,159.92495188040715,160.591552734375,795600
2024-04-17,161.25817540868516,161.7058906480313,158.6514649730713,159.21856689453125,547100
2024-04-18,154.46278848944038,156.38299493366176,151.91577166865747,152.8708953857422,1047600
2024-04-19,153.62705766529285,156.67153930664062,152.8808605892206,156.67153930664062,903000
2024-04-22,157.68636011296695,161.13876621502763,157.2983382688855,160.31297302246094,672600
2024-04-23,160.84028629615446,165.13837329888094,160.6711501242901,164.0738067626953,803900
2024-04-24,163.34751222053188,165.84479489293247,162.6510646315548,165.0587921142578,1213400
2024-04-25,174.0629094246658,174.0629094246658,160.76070714009117,164.2628631591797,1260200
2024-04-26,162.37247314379627,166.889461068537,160.0244391800139,165.2179718017578,965400
2024-04-29,165.95422291442972,168.61068252596087,165.95422291442972,168.262451171875,650800
2024-04-30,169.1678454679107,170.15283104388163,167.75504753499615,169.56581115722656,1004200
2024-05-01,168.56094171631787,172.07304137944254,167.436666605649,169.32704162597656,1161900
2024-05-02,170.2722109004516,170.32196040497968,166.28254961254277,169.02854919433594,652000
