Price,Open,High,Low,Close,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
2016-01-04,19.97924354885357,20.092156261712468,19.803602531907792,20.041973114013672,39322421
2016-01-05,20.18624496459961,20.22388294656094,20.02942298226418,20.18624496459961,28777994
2016-01-06,19.903968108723166,20.010608239538048,19.70950810314252,19.828693389892578,27242316
2016-01-07,19.546402188858146,19.954142272530014,19.533857038569995,19.69695281982422,39223134
2016-01-08,19.7910556302041,19.841238776675027,19.395861775404075,19.446044921875,34840286
2016-01-11,19.54013713737112,19.571502547313525,19.220219287899447,19.489953994750977,40717917
2016-01-12,19.68441675922168,19.75969147892807,19.27040390922676,19.446044921875,40927031
2016-01-13,19.502498775044472,19.621684044038144,18.988119714725258,19.05084800720215,42762888
2016-01-14,19.063397493825388,19.709508342378466,19.063397493825388,19.515047073364258,40603031
2016-01-15,18.9567543894376,19.333130451292405,18.944209235317135,19.32685661315918,49299269
2016-01-19,19.521320996635154,19.590321877559973,19.025759585434333,19.251585006713867,34508276
2016-01-20,18.950491581050642,19.489962490998007,18.856397832351377,19.232772827148438,52142223
2016-01-21,19.201394213621473,19.383308993817142,19.138664674674384,19.182575225830078,38528548
2016-01-22,19.446042560999604,19.602865820486777,19.239037422207094,19.264127731323242,33142398
2016-01-25,19.339405019302134,19.38958816309622,19.082215461552593,19.13239860534668,30313251
2016-01-26,19.151214176722434,19.289219698188134,19.032030169469515,19.239036560058594,27360786
2016-01-27,19.264124677379858,19.452312054501892,19.019481591550345,19.144939422607422,30059131
2016-01-28,19.257847557271308,19.26412013207596,18.561553921778767,18.944202423095703,51419917
2016-01-29,19.057125740066066,19.126129150390625,18.768571985600925,19.126129150390625,59794263
2016-02-01,19.032030358921812,19.069667082357128,18.699564858626417,18.925390243530273,50036858
2016-02-02,18.925383698270103,19.032023776780644,18.536462616791876,18.906564712524414,50815553
2016-02-03,18.950922894855747,19.052298213873293,18.46305194301903,18.798858642578125,47403334
2016-02-04,18.684813766263197,18.7481727096083,18.209614048666378,18.37434959411621,60009068
2016-02-05,18.387022590853668,18.640460917854305,18.27297470682765,18.39335823059082,41033906
2016-02-08,18.171598564353918,18.36167793798982,17.899150782808377,18.095565795898438,50082391
2016-02-09,18.03854472688669,18.501071939339433,17.956177582529545,18.437711715698242,60214809
2016-02-10,18.58343595029353,18.944586489275494,18.570764671952766,18.684812545776367,47121389
2016-02-11,18.38068884623353,18.589775169128767,18.304656066542623,18.45672035217285,41780771
2016-02-12,18.53274784461293,18.615116246856307,18.361676674859172,18.60244369506836,34300533
2016-02-16,18.722828166252693,18.90657189722633,18.659467951563176,18.887563705444336,34329307
2016-02-17,19.00794709293013,19.052299115537124,18.748171870340144,18.773515701293945,41224259
2016-02-18,18.89390293713562,19.03329594545627,18.665808413637624,18.72283172607422,50788993
2016-02-19,18.754507124153267,18.786187867507863,18.48839626773242,18.684812545776367,41870045
2016-02-22,18.849545812747643,19.052297719270545,18.786186876882148,19.03962516784668,41458458
2016-02-23,19.04596137303495,19.248711998276075,18.976265527170504,18.982601165771484,33697118
2016-02-24,18.887560485334014,19.058631634703545,18.70381678568655,19.02061653137207,33322210
2016-02-25,19.071306312001006,19.445129391251744,19.020618652738417,19.38176918029785,54850265
2016-02-26,19.50215241674296,19.578185178324816,19.02061838673139,19.15367317199707,45244004
2016-02-29,19.06497076562614,19.12199406413568,18.735499705067813,18.798858642578125,37091841
2016-03-01,18.874889083894,19.06496842054691,18.767176865373482,19.033288955688477,33114256
2016-03-02,19.07764454384369,19.109325290502063,18.849548772409875,18.995277404785156,36139763
2016-03-03,18.93191839607074,19.007949900161023,18.741838998969254,18.938255310058594,38881955
2016-03-04,18.912908173611008,18.969932750877735,18.710157517777528,18.82420539855957,38827884
2016-03-07,18.722825137870835,18.88756065041682,18.577097814032307,18.874889373779297,33934900
2016-03-08,18.84954635429587,18.84954635429587,18.60244369506836,18.60244369506836,34566879
2016-03-09,18.830540848699126,18.912907983365088,18.640460200140144,18.843212127685547,81054603
2016-03-10,18.94458392299828,18.957256473373736,18.710153841688474,18.7481689453125,61264172
2016-03-11,18.868559300939932,19.324750900268555,18.83687982411219,19.324750900268555,63638517
2016-03-14,19.179018459413353,19.223370479512077,18.976266549497943,19.071306228637695,49289572
2016-03-15,18.931918749738593,18.96359822526346,18.564431229143178,18.716495513916016,57622391
2016-03-16,18.703821718362757,18.703821718362757,18.29198346886069,18.399694442749023,96151572
2016-03-17,18.450377675838514,18.741833601542737,18.209610678681557,18.58976936340332,70483510
2016-03-18,18.691146530345037,18.786186204492925,18.482058992469437,18.659465789794922,86327765
2016-03-21,18.659468201183742,19.08398024415598,18.65313256175545,19.05229949951172,37124304
2016-03-22,19.026948062516418,19.362754650505558,18.938245324722736,19.248706817626953,42880725
2016-03-23,19.280395125818732,19.39444300351233,19.071307562339033,19.128332138061523,42985704
2016-03-24,19.083980817647532,19.18535614655225,18.931916550539025,19.058635711669922,33669714
2016-03-28,19.06497327495628,19.14734041406136,18.84321314322822,18.86855697631836,32850545
2016-03-29,18.893897832104255,19.128330480311178,18.824203257402463,19.03962516784668,36464395
2016-03-30,19.102987162440865,19.141003546513424,19.014284389190557,19.05229949951172,33824546
2016-03-31,19.045968568538463,19.115664440733774,18.6974892075619,18.779857635498047,59861719
2016-04-01,18.653129008631506,19.11565607382087,18.634122093967132,19.033288955688477,50975340
2016-04-04,19.064971112913916,19.483146222105727,19.045962921814045,19.46413803100586,54762573
2016-04-05,19.774604466182513,20.11674814631702,19.375437476234705,19.869644165039062,299829377
2016-04-06,19.983688453922106,20.908741440855735,19.97735281480819,20.864389419555664,158517384
2016-04-07,20.623615883630933,20.95942248315331,20.591936424313083,20.756671905517578,64692412
2016-04-08,20.801029376920187,20.84538012211506,20.45255013788003,20.591941833496094,55597973
2016-04-11,20.60461703068114,20.6362965043471,20.192778778017615,20.2054500579834,87735803
2016-04-12,20.21178842670537,20.363851439750366,20.148428201060824,20.24980354309082,45178972
2016-04-13,20.24979736147628,20.661636791817045,20.24979736147628,20.617284774780273,38429156
2016-04-14,20.579274667056783,20.769354070133687,20.484234965518333,20.686986923217773,33682467
2016-04-15,20.68698151016602,20.769348635529372,20.46522141543535,20.591941833496094,37179112
2016-04-18,20.59194431104275,20.82004007199472,20.45888823819553,20.661640167236328,38997262
2016-04-19,20.782017469922884,21.035455713213818,20.744001096553728,20.839040756225586,29954996
2016-04-20,20.81370302378471,21.162182302493694,20.81370302378471,21.05447006225586,36981593
2016-04-21,20.946760295493906,21.212871180953428,20.93408774201894,21.060808181762695,36025298
2016-04-22,21.06714045209195,21.225540339561025,20.953092584064272,21.07981300354004,27548714
2016-04-25,20.991111879958652,21.079815931160887,20.90874346848473,21.041799545288086,25569513
2016-04-26,21.035463661034772,21.11783207653883,20.858056823701563,20.9404239654541,30293330
2016-04-27,20.896073531740875,21.04180089736482,20.845384589402883,20.90874481201172,27503603
2016-04-28,20.88973210158463,21.02278815817159,20.750340406231985,20.851716995239258,34818995
2016-04-29,20.82637187574591,20.877059530232632,20.547588502317748,20.72499656677246,36061134
2016-05-02,20.62996138698308,20.908743547346454,20.59194500096689,20.782024383544922,40122407
2016-05-03,21.3205792154491,21.523331114734294,21.06713965978042,21.352258682250977,75396414
2016-05-04,21.333251110586573,21.478979719099172,21.117827927841397,21.162179946899414,38021364
2016-05-05,21.143167531139987,21.37126449338802,21.098815520946065,21.269887924194336,25047467
2016-05-06,21.14950753185278,21.282563589884273,21.03545966407597,21.276227951049805,24422234
2016-05-09,21.250887033813793,21.516999186340172,21.238214480657152,21.428295135498047,33182766
2016-05-10,21.434628360953965,21.45997091690994,21.212868258826155,21.415618896484375,26125498
2016-05-11,21.390042763568825,21.453969074324572,21.19186760178465,21.198261260986328,32037384
2016-05-12,21.236626318969062,21.274983150758757,21.044844730336997,21.217449188232422,26746515
2016-05-13,21.306946320478033,21.383658698899218,21.18548473335494,21.217449188232422,21622494
2016-05-16,21.051236770819255,21.370873603536566,20.974524393624048,21.338909149169922,23239224
2016-05-17,21.26858791714503,21.31333711983643,21.04484190368805,21.115161895751953,33175177
2016-05-18,21.102379155755322,21.338908658714583,21.076807078786484,21.204662322998047,21034889
2016-05-19,21.198270433557802,21.370873603536566,21.0704151864076,21.338909149169922,28095740
2016-05-20,21.402832071342857,21.671327260285004,21.38365365996729,21.56904411315918,36437939
2016-05-23,21.626580249513893,21.67772182824944,21.511511054779895,21.524295806884766,25126833
2016-05-24,21.537082612761715,21.850327042722544,21.537082612761715,21.799182891845703,29890808
2016-05-25,21.811972971847965,21.990967241277907,21.78000851608854,21.95900535583496,22152761
2016-05-26,21.90146774697562,22.15078326352302,21.90146774697562,22.010143280029297,26656292
2016-05-27,21.978183142027103,22.21471395293568,21.978183142027103,22.125215530395508,21569056
2016-05-31,22.163571663325033,22.214713250256523,21.978182446829713,22.182748794555664,34547274
2016-06-01,22.182745784232598,22.336173094522593,22.13160420424131,22.214710235595703,24361207
2016-06-02,22.176351417867973,22.368132968203433,22.067675891428788,22.29142189025879,31807717
2016-06-03,22.29141818581205,22.297810560385475,22.02292303183528,22.176347732543945,28377580
2016-06-06,22.182744409265144,22.368133589111018,22.1316028324438,22.329776763916016,21526791
2016-06-07,22.27223777770996,22.368128533867974,22.21470383807823,22.27223777770996,24776905
2016-06-08,22.22749735853921,22.58549102697377,22.163571019311497,22.53434944152832,23703195
2016-06-09,22.40649224916813,22.694164606214112,22.393707496494844,22.572704315185547,25440187
2016-06-10,22.444853328164676,22.623850180754232,22.38731935992279,22.559921264648438,21645366
2016-06-13,22.387321300478234,22.470427356429486,22.182752349650784,22.208324432373047,31296000
2016-06-14,22.118819923210147,22.393707527969198,22.10603517051889,22.368135452270508,33410430
2016-06-15,22.380920125267064,22.495988026496107,22.150781752493096,22.240280151367188,21372696
2016-06-16,22.16996103181381,22.24028231074941,22.003751539421152,22.214710235595703,23540563
2016-06-17,22.233889454805837,22.253069155553558,21.773615191606115,21.875898361206055,35423464
2016-06-20,22.042108076943205,22.18274807904755,21.850329059873346,22.054895401000977,23814919
2016-06-21,22.061285495621835,22.297816266950093,22.061285495621835,22.214710235595703,26725962
2016-06-22,22.208319555247936,22.342567176844973,21.99736084296425,22.035715103149414,26515583
2016-06-23,22.182739725179037,22.20831179334792,21.927031895067323,22.1124210357666,25111339
2016-06-24,21.60740160278454,22.02292919926329,21.56904734460303,21.716079711914062,46376211
2016-06-27,21.607397079467773,21.7224675408719,21.43479395767724,21.607397079467773,31359662
2016-06-28,21.83114562647824,22.03571193263121,21.684113272641298,22.01653480529785,25068547
2016-06-29,22.131604223227818,22.47042072514545,22.099642342153423,22.380922317504883,26206761
2016-06-30,22.4640284093474,22.547134450505524,22.336175729444896,22.508777618408203,28451465
2016-07-01,22.470423708837867,22.790057983920626,22.45124400733036,22.738916397094727,20371290
2016-07-05,22.71973403975793,22.96265716388127,22.662200089102697,22.892335891723633,21972843
